TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
285251139000	277263819291	None	Fixation	(134.02, 189.07)	(273.50, 202.30)	255.2475	0.09999084	NaN	NaN	NaN	
285267806000	277280485902	None	Fixation	(133.69, 189.14)	(273.76, 202.34)	255.2475	0.1166687	NaN	NaN	NaN	
285284473000	277297152790	None	Fixation	(133.87, 189.20)	(273.44, 202.08)	255.2475	0.1333313	NaN	NaN	NaN	
285317803000	277330481742	None	Fixation	(133.74, 189.28)	(273.70, 202.18)	255.2475	0.1666565	NaN	NaN	NaN	
285334471000	277347149480	None	Fixation	(133.77, 189.13)	(273.80, 201.79)	255.2475	0.1833344	NaN	NaN	NaN	
285334471000	277347148991	None	Fixation	(133.77, 189.13)	(273.80, 201.79)	255.2475	0.1833344	NaN	NaN	NaN	
285367805000	277380482686	None	Fixation	(133.56, 189.41)	(273.71, 201.85)	255.2475	0.2166595	NaN	NaN	NaN	
285384471000	277397148332	None	Fixation	(133.84, 189.30)	(273.45, 201.61)	255.2475	0.2333221	NaN	NaN	NaN	
285401138000	277413814880	None	Fixation	(133.81, 189.73)	(273.01, 200.95)	255.2475	0.25	NaN	NaN	NaN	
285417805000	277430481507	None	Saccade	(130.96, 195.29)	(270.49, 196.41)	255.4975	0.0166626	76.83388	2.561129	179.0266	
285417805000	277430481332	None	Saccade	(130.96, 195.29)	(270.49, 196.41)	255.4975	0.0166626	76.83388	2.561129	179.0266	
285451137000	277463812691	None	Pursuit	(130.91, 195.48)	(271.13, 195.89)	255.5308	0.0166626	3.715944	0.1238648	202.4735	
285451137000	277463812457	None	Pursuit	(130.91, 195.48)	(271.13, 195.89)	255.5308	0.0166626	3.715944	0.1238648	202.4735	
285484470000	277497145085	None	Unknown	(130.37, 195.26)	(270.64, 195.81)	NaN	NaN	NaN	NaN	NaN	
285484470000	277497145113	None	Unknown	(130.37, 195.26)	(270.64, 195.81)	NaN	NaN	NaN	NaN	NaN	
285501137000	277513811739	None	Fixation	(131.05, 195.22)	(271.29, 195.68)	255.5808	0.0166626	NaN	NaN	NaN	
285501137000	277513811199	None	Fixation	(131.05, 195.22)	(271.29, 195.68)	255.5808	0.0166626	NaN	NaN	NaN	
285534470000	277547143924	None	Fixation	(130.45, 195.15)	(271.27, 195.72)	255.5808	0.05000305	NaN	NaN	NaN	
285551137000	277563810499	None	Fixation	(130.47, 195.15)	(271.35, 195.42)	255.5808	0.06666565	NaN	NaN	NaN	
285567800000	277580473122	None	Fixation	(130.40, 195.10)	(271.33, 195.61)	255.5808	0.08332825	NaN	NaN	NaN	
285584467000	277597139768	None	Fixation	(130.20, 195.04)	(271.31, 195.48)	255.5808	0.09999084	NaN	NaN	NaN	
285601135000	277613807367	None	Fixation	(130.32, 195.09)	(270.68, 195.59)	255.5808	0.1166687	NaN	NaN	NaN	
285617802000	277630474002	None	Fixation	(130.92, 194.96)	(270.98, 195.53)	255.5808	0.1333313	NaN	NaN	NaN	
285634467000	277647138630	None	Fixation	(130.43, 195.13)	(270.74, 195.68)	255.5808	0.1499939	NaN	NaN	NaN	
285651134000	277663805225	None	Fixation	(130.57, 195.10)	(271.50, 195.30)	255.5808	0.1666565	NaN	NaN	NaN	
285667800000	277680470810	None	Fixation	(130.69, 195.34)	(270.34, 195.52)	255.5808	0.1833344	NaN	NaN	NaN	
285684467000	277697137497	None	Fixation	(131.12, 195.41)	(270.98, 195.64)	255.5808	0.1999969	NaN	NaN	NaN	
285701132000	277713802150	None	Fixation	(130.89, 195.45)	(271.24, 195.27)	255.5808	0.2166595	NaN	NaN	NaN	
285717799000	277730468679	None	Fixation	(130.79, 195.57)	(270.77, 195.32)	255.5808	0.2333221	NaN	NaN	NaN	
