TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
146102529000	116362634911	None	Fixation	(118.52, 189.84)	(301.23, 212.72)	94.88239	0.25	NaN	NaN	NaN	
146119195000	116379300455	None	Fixation	(118.42, 189.80)	(301.39, 212.38)	94.88239	0.2666626	NaN	NaN	NaN	
146152529000	116412633581	None	Fixation	(118.29, 189.91)	(301.36, 212.51)	94.88239	0.2999954	NaN	NaN	NaN	
146169195000	116429299119	None	Fixation	(118.16, 190.40)	(301.63, 212.33)	94.88239	0.3166656	NaN	NaN	NaN	
146185862000	116445965673	None	Fixation	(118.12, 190.19)	(301.03, 212.21)	94.88239	0.3333282	NaN	NaN	NaN	
146202528000	116462631256	None	Fixation	(118.02, 190.39)	(301.04, 212.45)	94.88239	0.3499985	NaN	NaN	NaN	
146219194000	116479296801	None	Fixation	(118.15, 190.31)	(300.98, 212.18)	94.88239	0.3666611	NaN	NaN	NaN	
146235861000	116495963334	None	Fixation	(118.04, 190.50)	(300.91, 212.64)	94.88239	0.3833313	NaN	NaN	NaN	
146235861000	116495963349	None	Fixation	(118.04, 190.50)	(300.91, 212.64)	94.88239	0.3833313	NaN	NaN	NaN	
146252528000	116512629929	None	Fixation	(118.05, 190.33)	(301.18, 212.56)	94.88239	0.3999939	NaN	NaN	NaN	
146269193000	116529294465	None	Fixation	(117.86, 190.45)	(300.80, 212.24)	94.88239	0.4166641	NaN	NaN	NaN	
146285860000	116545961006	None	Fixation	(117.96, 190.51)	(300.76, 212.12)	94.88239	0.4333267	NaN	NaN	NaN	
146302527000	116562627553	None	Fixation	(117.97, 190.46)	(300.68, 212.14)	94.88239	0.4499969	NaN	NaN	NaN	
146319194000	116579294069	None	Fixation	(117.73, 190.48)	(300.85, 212.17)	94.88239	0.4666595	NaN	NaN	NaN	
146335859000	116595958659	None	Fixation	(117.90, 190.50)	(300.54, 212.09)	94.88239	0.4833298	NaN	NaN	NaN	
146352526000	116612625210	None	Fixation	(118.41, 190.61)	(300.81, 212.28)	94.88239	0.4999924	NaN	NaN	NaN	
146369193000	116629291770	None	Fixation	(118.16, 190.43)	(301.10, 212.32)	94.88239	0.5166626	NaN	NaN	NaN	
146385859000	116645957356	None	Fixation	(117.99, 190.56)	(300.68, 212.15)	94.88239	0.5333252	NaN	NaN	NaN	
146402526000	116662623869	None	Fixation	(118.34, 190.68)	(300.66, 212.08)	94.88239	0.5499954	NaN	NaN	NaN	
146419193000	116679290429	None	Fixation	(118.17, 190.53)	(301.23, 212.24)	94.88239	0.566658	NaN	NaN	NaN	
146435858000	116695954992	None	Fixation	(118.13, 190.52)	(301.34, 212.43)	94.88239	0.5833282	NaN	NaN	NaN	
146452525000	116712621529	None	Fixation	(118.01, 190.49)	(300.92, 212.09)	94.88239	0.5999908	NaN	NaN	NaN	
146469194000	116729290123	None	Fixation	(118.22, 190.20)	(300.86, 212.20)	94.88239	0.6166611	NaN	NaN	NaN	
146485860000	116745955423	None	Fixation	(118.22, 190.47)	(301.15, 212.61)	94.88239	0.6333313	NaN	NaN	NaN	
146502525000	116762620194	None	Fixation	(118.46, 190.42)	(300.85, 212.34)	94.88239	0.6499939	NaN	NaN	NaN	
146552524000	116812617886	None	Fixation	(118.61, 190.59)	(300.88, 212.63)	94.88239	0.6999893	NaN	NaN	NaN	
146552524000	116812617861	None	Fixation	(118.61, 190.59)	(300.88, 212.63)	94.88239	0.6999893	NaN	NaN	NaN	
146552524000	116812617840	None	Fixation	(118.61, 190.59)	(300.88, 212.63)	94.88239	0.6999893	NaN	NaN	NaN	
146569191000	116829284388	None	Fixation	(118.45, 190.44)	(300.86, 212.54)	94.88239	0.7166595	NaN	NaN	NaN	
146602524000	116862616533	None	Fixation	(118.59, 190.45)	(300.75, 212.33)	94.88239	0.7499924	NaN	NaN	NaN	
