0,0.3754664,281797851400,0.2,16.72215,272,0.9274535
1,1.266496,284135077500,0.2,20.96351,296,0.7582039
2,0.3278369,286273241800,0.2,23.51554,184,0.9200417
3,0.3084897,288493258600,0.2,16.79713,16,0.9130405
4,0.7294763,290397087400,0.2,21.17501,144,0.9457697
5,0.3600422,292717936400,0.2,22.34094,240,0.9462835
6,0.6559256,295557132500,0.2,19.18364,280,0.8037077
7,0.7735006,298428678900,0.2,20.98599,304,0.9877789
8,0.9006883,301350640900,0.2,19.38832,176,0.7867105
9,0.2409524,302670035000,0.2,19.99676,200,0.7454885
10,0.4383463,304924374700,0.2,19.50758,0,0.9985283
11,0.3809497,306427114400,0.2,20.68923,344,0.7332571
12,0.3664854,308581104000,0.2,19.24857,32,0.8096674
13,0.4179015,310853885000,0.2,19.96799,232,0.7407612
14,1.982899,314625334000,0.2,22.79562,56,0.9265828
15,0.2678249,316813400300,0.2,16.59823,192,0.7154979
16,0.3057488,318115688700,0.2,21.77999,48,0.9750216
17,0.5714118,320670227900,0.2,22.89131,88,0.8104736
18,0.5582225,323191481300,0.2,16.62144,72,0.8655218
19,0.8188211,325896599800,0.2,19.12379,312,0.76452
20,0.542191,328435183000,0.2,19.27516,40,0.8945811
21,1.089117,331807670600,0.2,16.65027,224,0.790687
22,0.3916347,333978552600,0.2,23.34371,248,0.9692785
23,0.5469913,337084161700,0.2,22.81796,104,0.9799893
24,1.965752,341091693200,0.2,17.4905,8,0.893626
25,0.3589635,343346335700,0.2,21.14123,208,0.909636
26,0.5708037,346134953300,0.2,19.55855,128,0.8578519
27,0.2774436,348605801400,0.2,18.65623,160,0.9085009
28,0.9004158,351478443200,0.2,23.97656,168,0.9646183
29,0.3952016,353932623700,0.2,17.52646,320,0.9773815
30,0.2364124,355418589600,0.2,16.48126,96,0.781682
31,0.5435173,357806505200,0.2,23.37613,112,0.7268096
32,0.30347,359910507100,0.2,21.99128,352,0.8418958
33,0.3333873,362114470100,0.2,16.68741,80,0.9222099
34,0.5542795,364669915200,0.2,16.25829,24,0.7256516
35,2.679955,369110942600,0.2,20.34639,328,0.7039623
36,0.6049942,371465367500,0.2,23.14371,288,0.8854948
37,1.135213,373703573600,0.2,23.51504,152,0.7093131
38,1.095353,376591728200,0.2,18.43594,336,0.8123453
39,0.3496026,378762629100,0.2,22.16805,216,0.7902166
40,0.4693569,381717952800,0.2,21.92456,264,0.8741339
41,0.222975,383855975200,0.2,16.78481,120,0.8678629
42,0.7202038,385625752800,0.2,20.38931,64,0.7090663
43,0.2330638,387662425300,0.2,20.68108,256,0.9012601
44,0.7778083,390400854800,0.2,16.72986,136,0.9380687
