TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
266034666000	258072045166	None	Fixation	(132.07, 189.59)	(288.44, 199.83)	236.581	0.1499939	NaN	NaN	NaN	
266051333000	258088711758	None	Fixation	(132.06, 189.61)	(288.07, 199.61)	236.581	0.1666718	NaN	NaN	NaN	
266068002000	258105380376	None	Fixation	(131.87, 189.91)	(287.95, 199.71)	236.581	0.1833344	NaN	NaN	NaN	
266084668000	258122046041	None	Fixation	(131.76, 190.04)	(288.25, 199.37)	236.581	0.1999969	NaN	NaN	NaN	
266101335000	258138712616	None	Fixation	(131.79, 189.97)	(288.16, 199.25)	236.581	0.2166748	NaN	NaN	NaN	
266118002000	258155379267	None	Saccade	(130.72, 193.28)	(285.55, 196.58)	236.7976	0.0166626	42.78854	1.532652	166.7508	
266134667000	258172043871	None	Unknown	(127.56, 199.31)	(283.86, 191.41)	NaN	NaN	NaN	NaN	NaN	
266151334000	258188710496	None	Unknown	(127.68, 198.60)	(284.00, 192.07)	NaN	NaN	NaN	NaN	NaN	
266167999000	258205375109	None	Pursuit	(127.81, 198.95)	(284.00, 191.46)	236.8476	0.01667786	4.631535	0.1543845	326.392	
266184665000	258222040720	None	Pursuit	(127.64, 198.65)	(283.88, 191.65)	236.8476	0.03334045	4.256613	0.02642515	23.75086	
266184665000	258222040703	None	Pursuit	(127.64, 198.65)	(283.88, 191.65)	236.8476	0.03334045	4.256613	0.02642515	23.75086	
266201332000	258238707422	None	Unknown	(127.85, 199.02)	(283.98, 191.46)	NaN	NaN	NaN	NaN	NaN	
266217998000	258255372937	None	Fixation	(127.89, 198.95)	(283.65, 191.40)	236.8976	0.0166626	NaN	NaN	NaN	
266234667000	258272041572	None	Fixation	(127.83, 199.21)	(283.97, 191.58)	236.8976	0.03334045	NaN	NaN	NaN	
266267998000	258305371831	None	Fixation	(127.94, 198.73)	(284.16, 191.40)	236.8976	0.06666565	NaN	NaN	NaN	
266284665000	258322038435	None	Fixation	(127.85, 199.07)	(284.03, 191.37)	236.8976	0.08332825	NaN	NaN	NaN	
266301330000	258338703045	None	Fixation	(127.88, 198.67)	(283.95, 191.54)	236.8976	0.1000061	NaN	NaN	NaN	
266317997000	258355369685	None	Fixation	(128.28, 198.51)	(283.91, 191.79)	236.8976	0.1166687	NaN	NaN	NaN	
266334666000	258372038281	None	Fixation	(128.07, 198.39)	(283.84, 191.70)	236.8976	0.1333313	NaN	NaN	NaN	
266351332000	258388704499	None	Fixation	(127.94, 198.43)	(283.55, 191.78)	236.8976	0.1500092	NaN	NaN	NaN	
266367997000	258405368505	None	Fixation	(128.53, 198.45)	(283.51, 191.47)	236.8976	0.1666718	NaN	NaN	NaN	
266384664000	258422035140	None	Fixation	(128.10, 198.34)	(283.75, 191.62)	236.8976	0.1833344	NaN	NaN	NaN	
266401329000	258438699732	None	Fixation	(128.09, 198.54)	(283.53, 191.16)	236.8976	0.1999969	NaN	NaN	NaN	
266417996000	258455366385	None	Fixation	(128.47, 198.72)	(283.53, 191.56)	236.8976	0.2166595	NaN	NaN	NaN	
266434662000	258472032005	None	Fixation	(128.69, 198.47)	(283.50, 191.46)	236.8976	0.2333374	NaN	NaN	NaN	
266451329000	258488698615	None	Fixation	(128.77, 198.44)	(283.50, 191.31)	236.8976	0.25	NaN	NaN	NaN	
266467998000	258505367258	None	Fixation	(128.56, 198.64)	(283.39, 191.48)	236.8976	0.2666626	NaN	NaN	NaN	
266484664000	258522032843	None	Fixation	(128.89, 198.57)	(283.30, 191.58)	236.8976	0.2833405	NaN	NaN	NaN	
266501329000	258538697467	None	Fixation	(128.92, 198.59)	(282.78, 191.60)	236.8976	0.3000031	NaN	NaN	NaN	
266517996000	258555364083	None	Fixation	(129.24, 198.64)	(283.21, 191.53)	236.8976	0.3166656	NaN	NaN	NaN	
266534662000	258572029703	None	Fixation	(128.95, 198.70)	(283.03, 191.06)	236.8976	0.3333282	NaN	NaN	NaN	
266551329000	258588696348	None	Fixation	(128.93, 198.69)	(283.24, 191.71)	236.8976	0.3500061	NaN	NaN	NaN	
266567994000	258605360931	None	Fixation	(128.88, 198.78)	(283.57, 191.80)	236.8976	0.3666687	NaN	NaN	NaN	
