0,260976424000,-9.815793,-1.604189E-06,0.5
1,262346088800,9.815792,-1.604189E-06,0.5
2,263715123800,9.815792,9.999998,0.5
3,265501911100,-1.574639E-06,-1.604189E-06,0.5
4,267137676200,-1.574639E-06,-10,0.5
5,268607782700,-1.574639E-06,9.999998,0.5
6,270044054400,-9.815793,9.999998,0.5
7,270577862900,-9.815793,-10,0.5
8,272247783800,9.815792,-10,0.5
