TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
467365987000	459400147888	None	Fixation	(153.95, 153.95)	(286.47, 227.14)	437.8289	0.2333374	NaN	NaN	NaN	
467382653000	459416813533	None	Fixation	(154.67, 153.73)	(286.79, 227.00)	437.8289	0.25	NaN	NaN	NaN	
467399320000	459433480158	None	Fixation	(154.62, 153.89)	(286.31, 226.99)	437.8289	0.2666626	NaN	NaN	NaN	
467415987000	459450146790	None	Fixation	(154.24, 153.88)	(286.37, 227.00)	437.8289	0.2833252	NaN	NaN	NaN	
467432651000	459466810417	None	Fixation	(154.14, 154.11)	(286.22, 226.79)	437.8289	0.3000183	NaN	NaN	NaN	
467449318000	459483477085	None	Fixation	(154.86, 153.79)	(286.42, 226.66)	437.8289	0.3166809	NaN	NaN	NaN	
467465985000	459500143713	None	Fixation	(154.25, 153.93)	(286.20, 226.83)	437.8289	0.3333435	NaN	NaN	NaN	
467482652000	459516810849	None	Fixation	(153.85, 154.45)	(285.49, 225.48)	437.8289	0.3500061	NaN	NaN	NaN	
467499317000	459533475004	None	Saccade	(149.52, 162.96)	(280.72, 213.50)	438.179	0.0166626	117.4807	5.286837	182.6374	
467515983000	459550140626	None	Saccade	(144.49, 171.67)	(276.15, 202.85)	438.179	0.0333252	123.7115	10.04086	183.0377	
467532652000	459566809309	None	Unknown	(143.84, 172.65)	(276.22, 201.85)	NaN	NaN	NaN	NaN	NaN	
467549319000	459583475924	None	Pursuit	(144.06, 172.63)	(276.02, 201.15)	438.2289	0.01669312	2.769394	0.09231313	252.5369	
467565984000	459600140902	None	Pursuit	(143.55, 172.56)	(276.10, 201.05)	438.2289	0.03335571	6.30726	0.1216271	94.07998	
467582651000	459616807191	None	Unknown	(143.69, 172.50)	(276.44, 200.63)	NaN	NaN	NaN	NaN	NaN	
467599317000	459633472829	None	Fixation	(143.73, 172.51)	(275.65, 200.77)	438.279	0.0166626	NaN	NaN	NaN	
467615984000	459650139485	None	Fixation	(143.58, 172.57)	(276.01, 200.41)	438.279	0.0333252	NaN	NaN	NaN	
467632651000	459666806143	None	Fixation	(143.87, 172.43)	(276.21, 200.31)	438.279	0.04998779	NaN	NaN	NaN	
