TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
83403159000	74838704614	None	Fixation	(48.91, 172.73)	(361.64, 227.07)	54.13279	0.4166641	NaN	NaN	NaN	
83419826000	74855371110	None	Saccade	(46.24, 174.74)	(360.28, 225.34)	54.54946	0.01666641	41.14633	1.371544	40.16303	
83436493000	74872037680	None	Saccade	(41.37, 183.35)	(354.49, 215.27)	54.56612	0.01666641	142.8295	4.760984	343.103	
83453160000	74888704166	None	Saccade	(36.44, 190.88)	(351.08, 209.57)	54.58279	0.01666641	110.6297	7.483496	181.4736	
83469825000	74905368684	None	Unknown	(36.68, 189.95)	(351.71, 210.18)	NaN	NaN	NaN	NaN	NaN	
83503159000	74938701721	None	Pursuit	(36.15, 190.37)	(352.02, 210.38)	54.61612	0.03333282	7.971334	0.2756492	39.00555	
83519826000	74955368307	None	Unknown	(36.46, 190.49)	(352.18, 210.42)	NaN	NaN	NaN	NaN	NaN	
83536491000	74972032764	None	Fixation	(36.13, 190.38)	(352.46, 210.47)	54.66612	0.01666641	NaN	NaN	NaN	
83553158000	74988699192	None	Fixation	(36.12, 190.52)	(352.58, 210.56)	54.66612	0.03333282	NaN	NaN	NaN	
83569825000	75005365824	None	Fixation	(36.28, 190.40)	(352.35, 210.40)	54.66612	0.04999924	NaN	NaN	NaN	
83586492000	75022032284	None	Fixation	(35.87, 190.40)	(352.44, 210.32)	54.66612	0.06666565	NaN	NaN	NaN	
83603156000	75038695885	None	Fixation	(36.03, 190.50)	(352.50, 210.48)	54.66612	0.08333206	NaN	NaN	NaN	
83619822000	75055361399	None	Fixation	(35.99, 190.57)	(352.48, 210.23)	54.66612	0.09999847	NaN	NaN	NaN	
83636489000	75072027859	None	Fixation	(35.76, 190.52)	(352.32, 210.26)	54.66612	0.1166649	NaN	NaN	NaN	
83636489000	75072027953	None	Fixation	(35.76, 190.52)	(352.32, 210.26)	54.66612	0.1166649	NaN	NaN	NaN	
83653156000	75088694347	None	Fixation	(35.70, 190.76)	(352.39, 210.30)	54.66612	0.1333313	NaN	NaN	NaN	
83669822000	75105360084	None	Fixation	(35.72, 190.78)	(352.35, 210.24)	54.66612	0.1499977	NaN	NaN	NaN	
83686488000	75122025362	None	Fixation	(35.66, 190.89)	(352.43, 210.28)	54.66612	0.1666641	NaN	NaN	NaN	
83703157000	75138694034	None	Fixation	(35.67, 190.95)	(352.50, 210.46)	54.66612	0.1833305	NaN	NaN	NaN	
83719823000	75155359808	None	Fixation	(35.62, 191.00)	(352.53, 210.43)	54.66612	0.1999969	NaN	NaN	NaN	
83736487000	75172023433	None	Fixation	(35.30, 191.17)	(352.61, 210.41)	54.66612	0.2166634	NaN	NaN	NaN	
83753154000	75188689453	None	Fixation	(35.28, 191.21)	(352.59, 210.44)	54.66612	0.2333298	NaN	NaN	NaN	
83769823000	75205358008	None	Fixation	(35.39, 191.19)	(352.42, 210.39)	54.66612	0.25	NaN	NaN	NaN	
83786490000	75222024590	None	Fixation	(35.31, 191.35)	(352.68, 210.50)	54.66612	0.2666664	NaN	NaN	NaN	
83803155000	75238689038	None	Fixation	(35.34, 191.24)	(352.15, 210.21)	54.66612	0.283329	NaN	NaN	NaN	
83819822000	75255355525	None	Fixation	(34.85, 191.42)	(352.25, 210.16)	54.66612	0.2999992	NaN	NaN	NaN	
83836489000	75272022112	None	Fixation	(34.72, 191.52)	(352.39, 210.43)	54.66612	0.3166656	NaN	NaN	NaN	
83853156000	75288688596	None	Fixation	(34.95, 191.53)	(352.36, 210.41)	54.66612	0.3333321	NaN	NaN	NaN	
83869822000	75305354122	None	Fixation	(34.97, 191.50)	(352.48, 210.33)	54.66612	0.3499985	NaN	NaN	NaN	
83886489000	75322020597	None	Saccade	(32.98, 195.77)	(349.02, 206.20)	55.01612	0.01666641	57.95279	2.21189	172.4662	
83903154000	75338685132	None	Saccade	(28.49, 203.75)	(344.97, 199.73)	55.01612	0.03333282	112.6717	5.683708	176.2632	
83919820000	75355350623	None	Unknown	(28.80, 203.49)	(345.08, 199.53)	NaN	NaN	NaN	NaN	NaN	
