TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
257684753000	249083056525	None	Fixation	(77.04, 168.07)	(344.97, 175.41)	228.7144	0.1833191	NaN	NaN	NaN	
257701419000	249099722171	None	Fixation	(76.83, 168.11)	(345.34, 175.35)	228.7144	0.1999969	NaN	NaN	NaN	
257718085000	249116388026	None	Fixation	(76.95, 167.98)	(344.98, 175.32)	228.7144	0.2166595	NaN	NaN	NaN	
257734751000	249133053629	None	Saccade	(75.64, 171.52)	(342.01, 172.14)	228.931	0.0166626	46.39782	1.786734	168.608	
257768085000	249166387161	None	Unknown	(71.03, 179.13)	(337.76, 165.94)	NaN	NaN	NaN	NaN	NaN	
257784752000	249183053665	None	Pursuit	(71.61, 179.03)	(337.93, 165.67)	228.981	0.0166626	7.268197	0.2422732	247.4105	
257801417000	249199717897	None	Pursuit	(71.41, 178.97)	(338.00, 165.53)	228.981	0.0333252	2.625667	0.168313	234.1025	
257818084000	249216384551	None	Unknown	(71.51, 178.74)	(337.99, 165.33)	NaN	NaN	NaN	NaN	NaN	
257834751000	249233051342	None	Fixation	(71.69, 178.35)	(337.83, 165.35)	229.031	0.01667786	NaN	NaN	NaN	
257851417000	249249716736	None	Fixation	(71.37, 178.34)	(338.19, 165.34)	229.031	0.03334045	NaN	NaN	NaN	
257868084000	249266383405	None	Fixation	(71.27, 178.51)	(338.68, 165.29)	229.031	0.05000305	NaN	NaN	NaN	
257884750000	249283049399	None	Fixation	(71.68, 178.16)	(338.46, 165.19)	229.031	0.06666565	NaN	NaN	NaN	
257884750000	249283049140	None	Fixation	(71.68, 178.16)	(338.46, 165.19)	229.031	0.06666565	NaN	NaN	NaN	
257901417000	249299715618	None	Fixation	(71.57, 178.30)	(338.34, 164.97)	229.031	0.08334351	NaN	NaN	NaN	
257918084000	249316382440	None	Fixation	(71.23, 178.39)	(339.00, 165.19)	229.031	0.1000061	NaN	NaN	NaN	
257934750000	249333047933	None	Fixation	(71.63, 178.26)	(338.63, 165.21)	229.031	0.1166687	NaN	NaN	NaN	
257951417000	249349714711	None	Fixation	(71.78, 178.18)	(338.23, 165.03)	229.031	0.1333466	NaN	NaN	NaN	
257968082000	249366379117	None	Fixation	(71.81, 178.21)	(337.72, 164.88)	229.031	0.1500092	NaN	NaN	NaN	
257984749000	249383046049	None	Fixation	(71.90, 178.22)	(338.32, 165.06)	229.031	0.1666718	NaN	NaN	NaN	
258001416000	249399712399	None	Fixation	(71.99, 178.30)	(338.31, 164.99)	229.031	0.1833344	NaN	NaN	NaN	
