0,266689843700,-9.815793,9.999998,0.5
1,268476125400,-1.574639E-06,-1.604189E-06,0.5
2,270078903800,-9.815793,-10,0.5
3,271648898600,9.815792,-1.604189E-06,0.5
4,273084986600,9.815792,-10,0.5
5,274570609800,-1.574639E-06,-10,0.5
6,275973400200,9.815792,9.999998,0.5
7,277426408100,-9.815793,-1.604189E-06,0.5
8,278795617400,-1.574639E-06,9.999998,0.5
