TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
284617815000	276034077949	None	Fixation	(104.53, 195.53)	(289.60, 196.71)	254.9141	0.2333221	NaN	NaN	NaN	
284634483000	276050745563	None	Fixation	(105.20, 195.69)	(290.22, 196.67)	254.9141	0.2499847	NaN	NaN	NaN	
284651150000	276067412195	None	Fixation	(104.81, 195.64)	(290.00, 196.68)	254.9141	0.2666626	NaN	NaN	NaN	
284667817000	276084078769	None	Fixation	(104.67, 195.59)	(289.84, 196.71)	254.9141	0.2833252	NaN	NaN	NaN	
284701150000	276117411060	None	Fixation	(103.87, 198.09)	(287.96, 194.52)	254.9141	0.3166656	NaN	NaN	NaN	
284701150000	276117411052	None	Fixation	(103.87, 198.09)	(287.96, 194.52)	254.9141	0.3166656	NaN	NaN	NaN	
284717816000	276134076708	None	Saccade	(101.03, 202.32)	(287.23, 191.59)	255.2308	0.0166626	62.65096	2.088365	189.9296	
284734481000	276150741356	None	Pursuit	(100.98, 201.21)	(287.39, 191.48)	255.2308	0.0333252	2.435359	1.269433	2.324111	
284751148000	276167407927	None	Pursuit	(101.44, 201.41)	(287.45, 191.74)	255.2641	0.0166626	6.129805	0.2043268	281.6586	
284767814000	276184073543	None	Pursuit	(101.63, 201.43)	(286.83, 191.34)	255.2641	0.0333252	2.407489	0.2810319	276.0167	
284784480000	276200739498	None	Fixation	(102.10, 201.68)	(286.90, 191.14)	255.2974	0.01667786	NaN	NaN	NaN	
284801147000	276217406262	None	Fixation	(101.59, 201.33)	(286.35, 191.37)	255.3141	0.0166626	NaN	NaN	NaN	
284817813000	276234071608	None	Fixation	(101.64, 201.50)	(286.58, 191.32)	255.3141	0.0333252	NaN	NaN	NaN	
284834480000	276250738019	None	Fixation	(102.06, 201.67)	(287.15, 191.47)	255.3141	0.04998779	NaN	NaN	NaN	
284851146000	276267480759	None	Fixation	(101.96, 201.62)	(286.80, 191.77)	255.3141	0.06666565	NaN	NaN	NaN	
284867812000	276284069286	None	Fixation	(101.52, 201.33)	(287.49, 191.28)	255.3141	0.08332825	NaN	NaN	NaN	
284884479000	276300735862	None	Fixation	(101.89, 201.82)	(286.60, 191.39)	255.3141	0.09999084	NaN	NaN	NaN	
284901146000	276317402511	None	Fixation	(101.67, 201.63)	(286.63, 191.39)	255.3141	0.1166534	NaN	NaN	NaN	
284917812000	276334068145	None	Fixation	(101.60, 201.56)	(286.81, 191.51)	255.3141	0.1333313	NaN	NaN	NaN	
284934479000	276350734765	None	Fixation	(101.95, 201.58)	(286.97, 191.09)	255.3141	0.1499939	NaN	NaN	NaN	
284951145000	276367400351	None	Fixation	(101.41, 201.51)	(286.92, 191.46)	255.3141	0.1666565	NaN	NaN	NaN	
284967812000	276384067005	None	Fixation	(102.11, 201.65)	(286.83, 191.22)	255.3141	0.1833344	NaN	NaN	NaN	
284984479000	276400733594	None	Fixation	(102.01, 201.78)	(286.55, 191.33)	255.3141	0.1999969	NaN	NaN	NaN	
285001147000	276417401258	None	Fixation	(101.91, 201.65)	(286.62, 191.42)	255.3141	0.2166595	NaN	NaN	NaN	
285017814000	276434067885	None	Fixation	(102.44, 201.70)	(286.19, 191.13)	255.3141	0.2333221	NaN	NaN	NaN	
285034477000	276450730456	None	Fixation	(101.80, 201.62)	(287.35, 191.58)	255.3141	0.2499847	NaN	NaN	NaN	
285051144000	276467397418	None	Fixation	(101.82, 201.68)	(286.61, 191.44)	255.3141	0.2666626	NaN	NaN	NaN	
285067811000	276484063892	None	Fixation	(101.98, 201.78)	(286.61, 191.07)	255.3141	0.2833252	NaN	NaN	NaN	
285084477000	276500729325	None	Fixation	(101.84, 202.00)	(286.05, 191.19)	255.3141	0.2999878	NaN	NaN	NaN	
285101144000	276517395963	None	Fixation	(102.01, 202.08)	(286.23, 191.14)	255.3141	0.3166656	NaN	NaN	NaN	
285117811000	276534062578	None	Fixation	(101.85, 201.97)	(286.44, 190.98)	255.3141	0.3333282	NaN	NaN	NaN	
285134477000	276550728224	None	Fixation	(102.26, 202.14)	(286.28, 190.92)	255.3141	0.3499908	NaN	NaN	NaN	
285151144000	276567394830	None	Fixation	(101.40, 202.29)	(286.31, 190.92)	255.3141	0.3666534	NaN	NaN	NaN	
285167809000	276584059423	None	Fixation	(101.76, 202.57)	(286.81, 190.57)	255.3141	0.3833313	NaN	NaN	NaN	
285184476000	276600726069	None	Fixation	(101.66, 202.60)	(286.59, 190.69)	255.3141	0.3999939	NaN	NaN	NaN	
285201143000	276617392673	None	Fixation	(101.15, 202.63)	(286.57, 190.82)	255.3141	0.4166565	NaN	NaN	NaN	
285217809000	276634058297	None	Fixation	(101.37, 202.75)	(286.67, 190.62)	255.3141	0.4333191	NaN	NaN	NaN	
285234476000	276650725221	None	Fixation	(100.75, 202.47)	(286.55, 190.62)	255.3141	0.4499969	NaN	NaN	NaN	
285251143000	276667391894	None	Fixation	(100.35, 204.02)	(285.36, 189.47)	255.3141	0.4666595	NaN	NaN	NaN	
285267809000	276684057184	None	Saccade	(97.31, 207.45)	(285.41, 187.17)	255.7808	0.0166626	56.36753	1.878918	21.45711	
285284476000	276700723790	None	Pursuit	(98.22, 206.80)	(285.85, 186.84)	255.7808	0.0333252	6.74123	1.097402	23.59216	
285301141000	276717388379	None	Pursuit	(98.31, 207.13)	(285.83, 187.02)	255.8141	0.01667786	4.226219	0.140874	330.6814	
285317808000	276734055142	None	Pursuit	(98.06, 206.99)	(285.25, 186.50)	255.8141	0.03334045	3.559579	0.1018014	26.46039	
285334475000	276750721637	None	Fixation	(98.13, 206.95)	(285.47, 186.60)	255.8474	0.0166626	NaN	NaN	NaN	
