TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
147202522000	139245793972	None	Saccade	(113.81, 186.64)	(277.16, 192.48)	118.0322	0.03333282	75.22032	4.966808	180.7829	
147219189000	139262460525	None	Unknown	(114.33, 185.69)	(277.18, 192.80)	NaN	NaN	NaN	NaN	NaN	
147235856000	139279127056	None	Pursuit	(114.02, 185.90)	(277.40, 192.35)	118.0822	0.01667023	4.633481	0.1544494	43.48034	
147252522000	139295792657	None	Pursuit	(114.28, 186.05)	(277.42, 192.24)	118.0822	0.03333282	3.675237	0.1464398	355.5193	
147269188000	139312458151	None	Unknown	(114.03, 186.05)	(277.32, 192.13)	NaN	NaN	NaN	NaN	NaN	
147285855000	139329124732	None	Fixation	(113.69, 186.02)	(277.24, 192.33)	118.1322	0.0166626	NaN	NaN	NaN	
147302520000	139345789293	None	Fixation	(114.14, 186.19)	(277.06, 191.70)	118.1322	0.03333282	NaN	NaN	NaN	
147319186000	139362454916	None	Fixation	(114.24, 186.30)	(277.12, 192.11)	118.1322	0.04999542	NaN	NaN	NaN	
147335855000	139379123397	None	Fixation	(114.00, 186.26)	(277.09, 191.64)	118.1322	0.06666565	NaN	NaN	NaN	
147352521000	139395788966	None	Fixation	(114.25, 186.25)	(277.24, 191.96)	118.1322	0.08332825	NaN	NaN	NaN	
147385854000	139429121082	None	Fixation	(113.77, 186.17)	(277.20, 191.87)	118.1322	0.1166611	NaN	NaN	NaN	
147402521000	139445787756	None	Fixation	(114.06, 186.09)	(277.26, 191.72)	118.1322	0.1333313	NaN	NaN	NaN	
147419187000	139462453182	None	Fixation	(114.17, 186.35)	(276.92, 191.88)	118.1322	0.1499939	NaN	NaN	NaN	
147435854000	139479119747	None	Fixation	(114.03, 186.06)	(277.36, 191.63)	118.1322	0.1666641	NaN	NaN	NaN	
147452521000	139495786329	None	Fixation	(113.94, 186.17)	(277.14, 191.78)	118.1322	0.1833267	NaN	NaN	NaN	
147469184000	139512448849	None	Fixation	(113.62, 186.18)	(276.77, 191.67)	118.1322	0.1999969	NaN	NaN	NaN	
147485851000	139529115378	None	Fixation	(113.68, 186.30)	(276.81, 191.67)	118.1322	0.2166595	NaN	NaN	NaN	
147502520000	139545783955	None	Fixation	(113.64, 186.21)	(277.19, 191.43)	118.1322	0.2333298	NaN	NaN	NaN	
147519187000	139562450519	None	Fixation	(113.86, 186.32)	(277.24, 191.55)	118.1322	0.25	NaN	NaN	NaN	
147519187000	139562450525	None	Fixation	(113.86, 186.32)	(277.24, 191.55)	118.1322	0.25	NaN	NaN	NaN	
147535850000	139579113070	None	Fixation	(113.95, 186.23)	(277.44, 191.49)	118.1322	0.2666626	NaN	NaN	NaN	
147552517000	139595779641	None	Fixation	(114.02, 186.02)	(276.99, 191.46)	118.1322	0.2833252	NaN	NaN	NaN	
147569184000	139612446183	None	Fixation	(114.16, 185.90)	(276.77, 191.62)	118.1322	0.2999954	NaN	NaN	NaN	
147585850000	139629111761	None	Fixation	(114.00, 186.07)	(277.41, 191.53)	118.1322	0.316658	NaN	NaN	NaN	
147602517000	139645778399	None	Fixation	(114.03, 186.13)	(277.36, 191.57)	118.1322	0.3333282	NaN	NaN	NaN	
147619184000	139662444867	None	Fixation	(114.20, 186.39)	(276.88, 191.55)	118.1322	0.3499908	NaN	NaN	NaN	
147635851000	139679111481	None	Fixation	(114.39, 185.84)	(276.89, 191.71)	118.1322	0.3666611	NaN	NaN	NaN	
147652518000	139695777987	None	Fixation	(114.08, 186.26)	(277.14, 191.69)	118.1322	0.3833237	NaN	NaN	NaN	
147669185000	139712444559	None	Fixation	(114.40, 186.17)	(277.00, 191.70)	118.1322	0.3999939	NaN	NaN	NaN	
147685851000	139729110054	None	Fixation	(114.10, 186.13)	(276.96, 191.98)	118.1322	0.4166641	NaN	NaN	NaN	
147702518000	139745776635	None	Fixation	(113.84, 186.20)	(276.73, 191.67)	118.1322	0.4333267	NaN	NaN	NaN	
147719185000	139762443257	None	Fixation	(114.38, 186.33)	(277.10, 191.71)	118.1322	0.4499969	NaN	NaN	NaN	
147735850000	139779107732	None	Fixation	(114.01, 186.27)	(276.69, 191.75)	118.1322	0.4666595	NaN	NaN	NaN	
147752517000	139795774304	None	Fixation	(114.39, 186.24)	(276.63, 191.70)	118.1322	0.4833298	NaN	NaN	NaN	
147769184000	139812440866	None	Fixation	(114.38, 186.22)	(277.23, 191.52)	118.1322	0.4999924	NaN	NaN	NaN	
147785850000	139829107039	None	Fixation	(114.59, 186.19)	(277.18, 191.51)	118.1322	0.5166626	NaN	NaN	NaN	
147802514000	139845769967	None	Fixation	(114.21, 186.31)	(277.05, 191.66)	118.1322	0.5333252	NaN	NaN	NaN	
147835848000	139879103107	None	Fixation	(114.49, 186.18)	(276.41, 191.79)	118.1322	0.566658	NaN	NaN	NaN	
147852514000	139895768619	None	Fixation	(114.59, 186.24)	(277.11, 191.41)	118.1322	0.5833206	NaN	NaN	NaN	
147869182000	139912436195	None	Fixation	(114.61, 186.43)	(276.29, 191.64)	118.1322	0.5999908	NaN	NaN	NaN	
147885849000	139929102754	None	Fixation	(114.48, 186.41)	(276.72, 191.91)	118.1322	0.6166611	NaN	NaN	NaN	
147902513000	139945766301	None	Fixation	(114.41, 186.20)	(276.65, 191.82)	118.1322	0.6333237	NaN	NaN	NaN	
147919180000	139962432863	None	Fixation	(114.43, 186.34)	(276.56, 191.95)	118.1322	0.6499863	NaN	NaN	NaN	
147935847000	139979099422	None	Fixation	(114.48, 186.36)	(276.56, 191.85)	118.1322	0.6666565	NaN	NaN	NaN	
147935847000	139979099384	None	Fixation	(114.48, 186.36)	(276.56, 191.85)	118.1322	0.6666565	NaN	NaN	NaN	
147952514000	139995765970	None	Fixation	(114.09, 188.79)	(274.97, 189.81)	118.1322	0.6833267	NaN	NaN	NaN	
147969181000	140012432514	None	Saccade	(114.51, 188.36)	(274.46, 189.79)	118.8155	0.0166626	6.244967	0.2081656	285.2648	
147985848000	140029099167	None	Pursuit	(114.46, 188.23)	(274.57, 189.72)	118.8155	0.03333282	1.589318	0.1674252	295.6724	
148002513000	140045763642	None	Fixation	(114.82, 188.45)	(274.42, 189.60)	118.1322	0.7333221	NaN	NaN	NaN	
148019180000	140062430195	None	Fixation	(114.54, 188.32)	(274.04, 189.45)	118.1322	0.7499924	NaN	NaN	NaN	
148035847000	140079096775	None	Fixation	(114.16, 188.43)	(274.51, 189.52)	118.1322	0.766655	NaN	NaN	NaN	
148052513000	140095762337	None	Fixation	(114.61, 188.22)	(274.12, 189.54)	118.1322	0.7833252	NaN	NaN	NaN	
148069177000	140112425876	None	Fixation	(114.34, 188.33)	(274.09, 189.72)	118.1322	0.7999878	NaN	NaN	NaN	
148085844000	140129092420	None	Fixation	(114.26, 188.25)	(274.28, 189.23)	118.1322	0.8166504	NaN	NaN	NaN	
148102512000	140145759998	None	Fixation	(114.19, 188.39)	(274.28, 189.32)	118.1322	0.8333206	NaN	NaN	NaN	
148119179000	140162426524	None	Fixation	(114.31, 188.28)	(274.34, 189.27)	118.1322	0.8499908	NaN	NaN	NaN	
148135846000	140179093107	None	Fixation	(114.27, 188.14)	(274.23, 189.38)	118.1322	0.8666534	NaN	NaN	NaN	
148152513000	140195759794	None	Fixation	(114.46, 188.26)	(273.81, 188.98)	118.1322	0.8833237	NaN	NaN	NaN	
148169178000	140212424198	None	Fixation	(114.33, 188.40)	(273.92, 188.94)	118.1322	0.8999863	NaN	NaN	NaN	
