TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
125886070000	117918596560	None	Pursuit	(121.60, 177.59)	(283.94, 199.16)	96.63236	0.01667023	2.179145	0.07263817	288.3922	
125902738000	117935264000	None	Pursuit	(121.44, 177.48)	(284.19, 198.62)	96.63236	0.03334045	2.344038	0.00726677	151.0871	
125919405000	117951931001	None	Unknown	(121.51, 177.49)	(283.95, 198.61)	NaN	NaN	NaN	NaN	NaN	
125936069000	117968593950	None	Fixation	(121.38, 177.45)	(284.07, 198.26)	96.68237	0.0166626	NaN	NaN	NaN	
125952736000	117985260451	None	Fixation	(121.67, 177.17)	(284.32, 198.41)	96.68237	0.03333282	NaN	NaN	NaN	
125986070000	118018593984	None	Fixation	(121.52, 177.15)	(284.24, 197.89)	96.68237	0.06666565	NaN	NaN	NaN	
125986070000	118018593492	None	Fixation	(121.52, 177.15)	(284.24, 197.89)	96.68237	0.06666565	NaN	NaN	NaN	
126002736000	118035259023	None	Fixation	(121.62, 177.06)	(284.66, 198.03)	96.68237	0.08333588	NaN	NaN	NaN	
126036070000	118068592513	None	Fixation	(121.54, 176.96)	(283.99, 197.79)	96.68237	0.1166687	NaN	NaN	NaN	
126036070000	118068592090	None	Fixation	(121.54, 176.96)	(283.99, 197.79)	96.68237	0.1166687	NaN	NaN	NaN	
126052737000	118085258802	None	Fixation	(121.42, 176.89)	(284.24, 197.93)	96.68237	0.1333313	NaN	NaN	NaN	
126069403000	118101924074	None	Fixation	(121.53, 176.91)	(284.78, 197.95)	96.68237	0.1500015	NaN	NaN	NaN	
126086070000	118118590653	None	Fixation	(121.60, 176.96)	(284.40, 197.99)	96.68237	0.1666641	NaN	NaN	NaN	
126102737000	118135257145	None	Fixation	(121.84, 176.94)	(284.15, 197.82)	96.68237	0.1833344	NaN	NaN	NaN	
126119404000	118151923618	None	Fixation	(121.85, 176.94)	(284.27, 197.91)	96.68237	0.1999969	NaN	NaN	NaN	
126136067000	118168586234	None	Fixation	(122.17, 176.84)	(283.90, 197.87)	96.68237	0.2166595	NaN	NaN	NaN	
126152734000	118185252691	None	Fixation	(121.91, 176.87)	(284.41, 198.00)	96.68237	0.2333298	NaN	NaN	NaN	
126169401000	118201919183	None	Fixation	(122.09, 176.77)	(284.58, 198.05)	96.68237	0.25	NaN	NaN	NaN	
126202733000	118235251149	None	Fixation	(121.87, 176.67)	(284.99, 198.08)	96.68237	0.2833328	NaN	NaN	NaN	
126202733000	118235250211	None	Fixation	(121.87, 176.67)	(284.99, 198.08)	96.68237	0.2833328	NaN	NaN	NaN	
126219400000	118251916763	None	Fixation	(121.81, 176.71)	(284.33, 198.22)	96.68237	0.2999954	NaN	NaN	NaN	
