TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
230135022000	221545955565	None	Fixation	(27.45, 184.60)	(357.66, 194.33)	200.998	0.25	NaN	NaN	NaN	
230151689000	221562622230	None	Fixation	(27.57, 184.72)	(357.03, 193.97)	200.998	0.2666626	NaN	NaN	NaN	
230168356000	221579288877	None	Saccade	(26.72, 189.14)	(355.15, 190.69)	201.2646	0.01667786	55.40361	1.846787	350.5333	
230185022000	221595954412	None	Saccade	(22.04, 194.41)	(352.81, 186.20)	201.2646	0.03334045	86.56044	4.571257	16.68602	
230201689000	221612621341	None	Pursuit	(22.96, 193.73)	(353.21, 186.37)	201.2646	0.05000305	5.341065	3.487984	346.3444	
230235022000	221645953349	None	Pursuit	(23.21, 193.51)	(353.26, 186.03)	201.3147	0.03334045	2.379557	0.1382841	216.0676	
230251689000	221662619963	None	Unknown	(22.70, 194.11)	(353.24, 185.99)	NaN	NaN	NaN	NaN	NaN	
230268354000	221679284635	None	Fixation	(24.01, 193.56)	(353.02, 185.99)	201.3647	0.0166626	NaN	NaN	NaN	
230285021000	221695951491	None	Fixation	(23.29, 193.61)	(353.24, 185.79)	201.3647	0.0333252	NaN	NaN	NaN	
230301688000	221712617898	None	Fixation	(24.38, 193.36)	(352.96, 185.88)	201.3647	0.05000305	NaN	NaN	NaN	
230318354000	221729283924	None	Fixation	(24.26, 193.31)	(352.95, 185.86)	201.3647	0.06666565	NaN	NaN	NaN	
230335021000	221745950088	None	Fixation	(23.43, 193.51)	(352.86, 185.94)	201.3647	0.08332825	NaN	NaN	NaN	
230351688000	221762616688	None	Fixation	(23.50, 193.44)	(352.89, 185.98)	201.3647	0.09999084	NaN	NaN	NaN	
230368354000	221779282582	None	Fixation	(23.47, 193.55)	(353.08, 185.98)	201.3647	0.1166687	NaN	NaN	NaN	
230385021000	221795949036	None	Fixation	(22.61, 193.70)	(352.92, 186.00)	201.3647	0.1333313	NaN	NaN	NaN	
230401686000	221812613648	None	Fixation	(21.82, 193.77)	(353.13, 185.86)	201.3647	0.1499939	NaN	NaN	NaN	
230418353000	221829280212	None	Fixation	(23.30, 193.77)	(353.01, 185.96)	201.3647	0.1666565	NaN	NaN	NaN	
230435020000	221845946883	None	Fixation	(22.94, 193.62)	(353.33, 186.05)	201.3647	0.1833344	NaN	NaN	NaN	
230451686000	221862612470	None	Fixation	(23.26, 193.62)	(352.83, 185.90)	201.3647	0.1999969	NaN	NaN	NaN	
230451686000	221862612557	None	Fixation	(23.26, 193.62)	(352.83, 185.90)	201.3647	0.1999969	NaN	NaN	NaN	
230468353000	221879279594	None	Fixation	(23.07, 193.72)	(353.22, 185.99)	201.3647	0.2166595	NaN	NaN	NaN	
230485019000	221895944719	None	Fixation	(22.74, 193.72)	(353.14, 185.78)	201.3647	0.2333221	NaN	NaN	NaN	
230501686000	221912611399	None	Fixation	(23.18, 193.71)	(352.97, 185.83)	201.3647	0.25	NaN	NaN	NaN	
230518353000	221929278050	None	Fixation	(22.83, 193.95)	(353.10, 185.69)	201.3647	0.2666626	NaN	NaN	NaN	
230535018000	221945942706	None	Fixation	(23.52, 193.67)	(352.85, 185.73)	201.3647	0.2833252	NaN	NaN	NaN	
230551685000	221962609251	None	Fixation	(22.34, 193.94)	(353.26, 185.81)	201.3647	0.2999878	NaN	NaN	NaN	
230568352000	221979275886	None	Fixation	(21.77, 193.95)	(352.65, 185.68)	201.3647	0.3166656	NaN	NaN	NaN	
230585018000	221995941506	None	Fixation	(22.24, 194.10)	(352.38, 185.70)	201.3647	0.3333282	NaN	NaN	NaN	
230601685000	222012608266	None	Fixation	(22.79, 193.90)	(352.89, 185.99)	201.3647	0.3499908	NaN	NaN	NaN	
230618351000	222029273778	None	Fixation	(22.75, 193.71)	(352.99, 186.26)	201.3647	0.3666534	NaN	NaN	NaN	
230635018000	222045940455	None	Fixation	(23.47, 193.70)	(352.68, 186.09)	201.3647	0.3833313	NaN	NaN	NaN	
230668351000	222079272679	None	Fixation	(23.24, 193.69)	(352.04, 185.67)	201.3647	0.4166565	NaN	NaN	NaN	
230685018000	222095939292	None	Fixation	(23.56, 193.78)	(352.56, 186.19)	201.3647	0.4333344	NaN	NaN	NaN	
230701684000	222112604916	None	Fixation	(23.08, 193.84)	(352.27, 185.62)	201.3647	0.4499969	NaN	NaN	NaN	
230718351000	222129271529	None	Fixation	(23.75, 193.74)	(351.83, 185.59)	201.3647	0.4666595	NaN	NaN	NaN	
230735017000	222145937176	None	Fixation	(22.36, 194.03)	(352.63, 185.79)	201.3647	0.4833221	NaN	NaN	NaN	
230751683000	222162603343	None	Fixation	(22.81, 193.99)	(352.14, 185.85)	201.3647	0.4999847	NaN	NaN	NaN	
230768350000	222179269482	None	Fixation	(23.23, 193.91)	(352.27, 185.77)	201.3647	0.5166626	NaN	NaN	NaN	
230785017000	222195936093	None	Fixation	(23.51, 193.79)	(352.69, 186.30)	201.3647	0.5333252	NaN	NaN	NaN	
230801683000	222212601794	None	Fixation	(22.90, 194.10)	(352.68, 186.23)	201.3647	0.5499878	NaN	NaN	NaN	
230818350000	222229268266	None	Fixation	(23.27, 193.86)	(352.28, 185.98)	201.3647	0.5666656	NaN	NaN	NaN	
230835015000	222245932980	None	Fixation	(23.66, 193.79)	(352.16, 186.49)	201.3647	0.5833282	NaN	NaN	NaN	
230851682000	222262599851	None	Fixation	(23.72, 193.79)	(352.12, 185.97)	201.3647	0.5999908	NaN	NaN	NaN	
