TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
309450903000	301488612142	None	Saccade	(113.52, 184.53)	(268.60, 188.43)	279.9972	0.0166626	83.14843	2.771614	182.8383	
309467570000	301505278751	None	Saccade	(110.79, 188.15)	(268.85, 185.62)	279.9972	0.03335571	55.84846	4.621389	19.02747	
309484236000	301521944838	None	Pursuit	(111.09, 187.36)	(268.93, 185.98)	280.0305	0.0166626	4.583314	0.1527771	181.5208	
309500901000	301538608985	None	Pursuit	(111.14, 187.56)	(268.70, 185.57)	280.0472	0.0166626	2.533518	0.08445059	331.4218	
309517568000	301555275645	None	Pursuit	(110.72, 187.49)	(268.70, 185.16)	280.0472	0.0333252	5.263593	0.1603969	57.0284	
309534236000	301571943229	None	Fixation	(110.76, 187.31)	(268.16, 185.04)	280.0805	0.0166626	NaN	NaN	NaN	
309550903000	301588609856	None	Fixation	(110.57, 187.42)	(268.43, 185.07)	280.0972	0.0166626	NaN	NaN	NaN	
309567568000	301605274487	None	Fixation	(110.84, 187.40)	(268.37, 185.10)	280.0972	0.0333252	NaN	NaN	NaN	
309584235000	301621941103	None	Fixation	(110.71, 187.49)	(268.08, 185.04)	280.0972	0.04998779	NaN	NaN	NaN	
309600901000	301638606783	None	Fixation	(110.91, 187.55)	(268.39, 185.10)	280.0972	0.06668091	NaN	NaN	NaN	
309617568000	301655273353	None	Fixation	(110.84, 187.52)	(268.32, 185.32)	280.0972	0.08334351	NaN	NaN	NaN	
309634235000	301671939937	None	Fixation	(110.75, 187.37)	(268.61, 185.22)	280.0972	0.1000061	NaN	NaN	NaN	
309650901000	301688606049	None	Fixation	(110.88, 187.51)	(268.73, 185.04)	280.0972	0.1166687	NaN	NaN	NaN	
309667568000	301705272180	None	Fixation	(110.57, 187.35)	(268.66, 185.12)	280.0972	0.1333313	NaN	NaN	NaN	
309684235000	301721938818	None	Fixation	(110.69, 187.34)	(268.77, 184.99)	280.0972	0.1499939	NaN	NaN	NaN	
309700900000	301738603409	None	Fixation	(110.66, 187.39)	(268.25, 185.40)	280.0972	0.1666565	NaN	NaN	NaN	
309717567000	301755270062	None	Fixation	(111.12, 187.51)	(268.97, 185.23)	280.0972	0.1833496	NaN	NaN	NaN	
309734234000	301771936669	None	Fixation	(111.04, 187.36)	(268.25, 185.35)	280.0972	0.2000122	NaN	NaN	NaN	
309750900000	301788602288	None	Fixation	(111.10, 187.57)	(268.39, 185.62)	280.0972	0.2166748	NaN	NaN	NaN	
309767567000	301805268911	None	Fixation	(110.98, 187.53)	(268.53, 185.68)	280.0972	0.2333374	NaN	NaN	NaN	
309784234000	301821935539	None	Fixation	(111.24, 187.67)	(267.40, 184.84)	280.0972	0.25	NaN	NaN	NaN	
309800900000	301838601155	None	Fixation	(111.42, 187.18)	(267.94, 185.01)	280.0972	0.2666626	NaN	NaN	NaN	
309817567000	301855267789	None	Fixation	(110.91, 187.42)	(268.38, 185.60)	280.0972	0.2833252	NaN	NaN	NaN	
309834232000	301871932445	None	Fixation	(111.30, 187.38)	(267.80, 185.15)	280.0972	0.2999878	NaN	NaN	NaN	
309850899000	301888599035	None	Fixation	(111.18, 187.50)	(267.90, 185.09)	280.0972	0.3166809	NaN	NaN	NaN	
309867566000	301905265603	None	Fixation	(111.28, 187.33)	(267.99, 185.34)	280.0972	0.3333435	NaN	NaN	NaN	
309884232000	301921931257	None	Fixation	(111.19, 187.34)	(268.30, 185.48)	280.0972	0.3500061	NaN	NaN	NaN	
309900899000	301938597865	None	Fixation	(111.18, 187.65)	(268.66, 185.60)	280.0972	0.3666687	NaN	NaN	NaN	
309917566000	301955264493	None	Fixation	(111.30, 187.59)	(268.61, 185.19)	280.0972	0.3833313	NaN	NaN	NaN	
309934231000	301971929111	None	Fixation	(110.93, 187.54)	(268.84, 185.77)	280.0972	0.3999939	NaN	NaN	NaN	
309934231000	301971929112	None	Fixation	(110.93, 187.54)	(268.84, 185.77)	280.0972	0.3999939	NaN	NaN	NaN	
309950898000	301988595746	None	Fixation	(111.27, 187.56)	(268.93, 185.21)	280.0972	0.4166565	NaN	NaN	NaN	
