TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
94819709000	86245491832	None	Saccade	(61.67, 134.36)	(0.00, 0.00)	65.84934	0.0166626	0	0	0	
94836375000	86262157486	None	Pursuit	(61.23, 134.94)	(381.15, 179.77)	65.74934	0.1333313	8.929136	8.784543	86.54673	
94853042000	86278824328	None	Pursuit	(67.76, 136.50)	(0.00, 0.00)	65.74934	0.1499939	82.50691	6.043873	84.74501	
94869709000	86295490723	None	Pursuit	(55.12, 130.67)	(0.00, 0.00)	65.89934	0.01667023	0	0	0	
94886376000	86312157363	None	Saccade	(74.27, 137.46)	(0.00, 0.00)	65.91601	0.01667023	249.9226	8.330752	276.5228	
94903042000	86328822970	None	Unknown	(67.33, 136.41)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
94919709000	86345489582	None	Pursuit	(59.41, 133.53)	(378.29, 178.54)	65.94934	0.01667023	103.7397	3.457991	96.9952	
94936374000	86362154226	None	Saccade	(69.68, 136.59)	(0.00, 0.00)	65.96601	0.0166626	0	0	0	
94969709000	86395488896	None	Pursuit	(63.92, 134.85)	(0.00, 0.00)	65.94934	0.06666565	14.58886	1.536111	101.5486	
94969709000	86395488469	None	Pursuit	(63.92, 134.85)	(0.00, 0.00)	65.94934	0.06666565	14.58886	1.536111	101.5486	
95003039000	86428817740	None	Pursuit	(55.58, 132.71)	(0.00, 0.00)	65.94934	0.09999847	117.9928	5.049305	94.48156	
95019706000	86445484339	None	Pursuit	(62.84, 134.60)	(0.00, 0.00)	65.94934	0.1166611	92.18116	1.986584	98.96014	
95036374000	86462151974	None	Pursuit	(58.82, 133.12)	(0.00, 0.00)	65.94934	0.1333313	52.69175	3.742545	98.14299	
95069708000	86495485630	None	Pursuit	(57.60, 132.62)	(0.00, 0.00)	65.94934	0.1666641	125.6108	4.282684	98.29816	
95069708000	86495485475	None	Pursuit	(57.60, 132.62)	(0.00, 0.00)	65.94934	0.1666641	125.6108	4.282684	98.29816	
95103041000	86528817903	None	Pursuit	(49.63, 133.34)	(0.00, 0.00)	65.94934	0.1999969	152.6808	7.363935	86.8485	
95103041000	86528817882	None	Pursuit	(49.63, 133.34)	(0.00, 0.00)	65.94934	0.1999969	152.6808	7.363935	86.8485	
95103041000	86528817466	None	Pursuit	(49.63, 133.34)	(0.00, 0.00)	65.94934	0.1999969	152.6808	7.363935	86.8485	
95136371000	86562147106	None	Fixation	(56.72, 131.99)	(0.00, 0.00)	66.01601	0.1666641	NaN	NaN	NaN	
95153038000	86578813972	None	Pursuit	(57.53, 133.53)	(0.00, 0.00)	66.18267	0.0166626	21.4227	0.7140899	319.3134	
95169706000	86595481598	None	Pursuit	(59.22, 133.38)	(0.00, 0.00)	66.18267	0.03333282	20.87149	1.17244	286.0756	
95169706000	86595480993	None	Pursuit	(59.22, 133.38)	(0.00, 0.00)	66.18267	0.03333282	20.87149	1.17244	286.0756	
95203038000	86628812616	None	Fixation	(58.84, 132.09)	(0.00, 0.00)	66.01601	0.2333298	NaN	NaN	NaN	
95203038000	86628812227	None	Fixation	(58.84, 132.09)	(0.00, 0.00)	66.01601	0.2333298	NaN	NaN	NaN	
95236373000	86662146871	None	Saccade	(60.62, 133.14)	(0.00, 0.00)	66.26601	0.0166626	53.01827	1.767276	265.8637	
95253040000	86678813763	None	Pursuit	(60.00, 132.72)	(0.00, 0.00)	66.26601	0.03333282	9.181446	1.497138	260.7953	
95269709000	86695482116	None	Fixation	(52.37, 134.62)	(0.00, 0.00)	66.01601	0.3000031	NaN	NaN	NaN	
95269709000	86695481734	None	Fixation	(52.37, 134.62)	(0.00, 0.00)	66.01601	0.3000031	NaN	NaN	NaN	
95286370000	86712142355	None	Saccade	(69.27, 134.60)	(0.00, 0.00)	66.31601	0.0166626	207.8257	6.927524	256.933	
95319703000	86745474971	None	Pursuit	(59.43, 132.67)	(0.00, 0.00)	66.34933	0.01667023	87.07298	2.902433	88.48679	
95336370000	86762141807	None	Pursuit	(61.11, 133.70)	(0.00, 0.00)	66.34933	0.03333282	24.26915	2.160748	81.09136	
95336370000	86762141238	None	Pursuit	(61.11, 133.70)	(0.00, 0.00)	66.34933	0.03333282	24.26915	2.160748	81.09136	
95369705000	86795475902	None	Saccade	(52.27, 140.37)	(375.35, 167.14)	66.39934	0.0166626	144.785	4.826167	358.5461	
95369705000	86795475477	None	Saccade	(52.27, 140.37)	(375.35, 167.14)	66.39934	0.0166626	144.785	4.826167	358.5461	
95403035000	86828805398	None	Unknown	(39.65, 157.02)	(360.58, 152.31)	NaN	NaN	NaN	NaN	NaN	
95403035000	86828805178	None	Unknown	(39.65, 157.02)	(360.58, 152.31)	NaN	NaN	NaN	NaN	NaN	
95436371000	86862140374	None	Pursuit	(38.65, 155.56)	(362.56, 151.46)	66.44933	0.03334045	9.205312	0.7265195	132.5518	
95469702000	86895470572	None	Pursuit	(39.17, 155.57)	(363.31, 151.44)	66.44933	0.06666565	11.45087	1.173976	85.41266	
95486369000	86912137249	None	Fixation	(38.08, 155.19)	(362.02, 151.22)	66.516	0.01667023	NaN	NaN	NaN	
95503034000	86928801960	None	Fixation	(38.00, 155.26)	(362.73, 150.96)	66.516	0.03333282	NaN	NaN	NaN	
95519701000	86945468503	None	Fixation	(39.98, 155.40)	(361.60, 150.95)	66.516	0.05000305	NaN	NaN	NaN	
95536369000	86962136111	None	Fixation	(40.51, 154.82)	(359.82, 151.21)	66.516	0.06666565	NaN	NaN	NaN	
95536369000	86962136096	None	Fixation	(40.51, 154.82)	(359.82, 151.21)	66.516	0.06666565	NaN	NaN	NaN	
95553034000	86978800743	None	Saccade	(41.13, 155.74)	(362.36, 150.70)	66.58266	0.01667023	13.61699	0.4538996	312.8668	
95569703000	86995469492	None	Pursuit	(36.96, 154.00)	(361.81, 150.33)	66.58266	0.03334045	55.51425	1.49148	90.08411	
95569703000	86995469011	None	Pursuit	(36.96, 154.00)	(361.81, 150.33)	66.58266	0.03334045	55.51425	1.49148	90.08411	
95603034000	87028799602	None	Saccade	(39.85, 150.52)	(363.57, 158.01)	66.63267	0.0166626	84.11858	2.803952	181.1344	
95619701000	87045466275	None	Pursuit	(38.92, 149.58)	(362.79, 158.12)	66.58266	0.08333588	16.24266	2.244666	150.2059	
95636369000	87062133882	None	Pursuit	(59.25, 148.10)	(364.20, 158.02)	66.666	0.01667023	17.36602	0.5788672	98.83512	
95636369000	87062133487	None	Pursuit	(59.25, 148.10)	(364.20, 158.02)	66.666	0.01667023	17.36602	0.5788672	98.83512	
95669701000	87095465123	None	Unknown	(36.58, 148.17)	(364.66, 158.58)	NaN	NaN	NaN	NaN	NaN	
95669701000	87095464775	None	Unknown	(36.58, 148.17)	(364.66, 158.58)	NaN	NaN	NaN	NaN	NaN	
95703033000	87128796398	None	Pursuit	(46.59, 147.05)	(364.75, 158.91)	66.716	0.0333252	9.408721	4.12899	250.658	
95719699000	87145462012	None	Pursuit	(45.48, 148.18)	(366.13, 158.92)	66.716	0.04999542	19.46288	3.650088	257.1207	
95736368000	87162130839	None	Pursuit	(34.53, 147.34)	(0.00, 0.00)	66.716	0.06666565	135.1088	0.9060974	98.99326	
