TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
149069167000	140479321458	None	Fixation	(91.83, 206.82)	(304.28, 209.36)	119.8655	0.1499939	NaN	NaN	NaN	
149085833000	140495987048	None	Fixation	(91.83, 206.84)	(304.27, 209.29)	119.8655	0.1666641	NaN	NaN	NaN	
149119167000	140529320221	None	Fixation	(91.78, 206.87)	(304.21, 209.16)	119.8655	0.1999969	NaN	NaN	NaN	
149135832000	140545985021	None	Fixation	(91.57, 207.05)	(304.16, 209.37)	119.8655	0.2166595	NaN	NaN	NaN	
149152499000	140562651295	None	Fixation	(92.04, 207.00)	(303.95, 209.28)	119.8655	0.2333298	NaN	NaN	NaN	
149169166000	140579317848	None	Fixation	(91.88, 207.09)	(304.18, 209.24)	119.8655	0.2499924	NaN	NaN	NaN	
149185832000	140595983726	None	Fixation	(91.76, 207.00)	(304.11, 209.42)	119.8655	0.2666626	NaN	NaN	NaN	
149202499000	140612649983	None	Fixation	(91.71, 207.13)	(303.72, 209.58)	119.8655	0.2833252	NaN	NaN	NaN	
149219166000	140629316579	None	Fixation	(91.99, 206.93)	(303.93, 209.54)	119.8655	0.2999954	NaN	NaN	NaN	
149235832000	140645982169	None	Saccade	(91.08, 210.76)	(301.39, 207.02)	120.1655	0.0166626	48.30586	1.610195	164.0497	
149252498000	140662647967	None	Unknown	(88.32, 218.24)	(297.66, 201.50)	NaN	NaN	NaN	NaN	NaN	
149269165000	140679314251	None	Unknown	(88.46, 218.00)	(297.69, 201.30)	NaN	NaN	NaN	NaN	NaN	
149269165000	140679314218	None	Unknown	(88.46, 218.00)	(297.69, 201.30)	NaN	NaN	NaN	NaN	NaN	
149285832000	140695980822	None	Pursuit	(88.81, 217.76)	(297.50, 201.06)	120.2155	0.01667023	5.289452	0.1763151	223.2975	
149302497000	140712645385	None	Pursuit	(88.65, 217.73)	(297.70, 200.81)	120.2155	0.03333282	2.033438	0.138441	202.5698	
