0,0.8805693,157108619000,0.2,17.39175,192,0.9265735
1,0.8366558,160046957000,0.2,23.69144,24,0.7184751
2,1.504704,163436392700,0.2,18.33759,48,0.7275787
3,1.633921,166926588400,0.2,23.65345,136,0.7120535
4,0.5311064,169313856300,0.2,23.31339,168,0.8098691
5,2.876117,174139690200,0.2,21.09352,256,0.7686938
6,1.066416,177129282500,0.2,16.03633,80,0.8106161
7,0.4381573,179549754200,0.2,20.57,144,0.8566096
8,1.94501,183473797900,0.2,22.63085,120,0.9345272
9,0.7968904,185411092400,0.2,22.45022,336,0.9323256
10,0.4334343,187832095400,0.2,23.36272,56,0.8498747
11,0.8131547,190603990300,0.2,22.48446,216,0.8934109
12,0.4283887,193025713300,0.2,18.80524,72,0.7492869
13,0.2679332,195179448000,0.2,17.0297,224,0.9398467
14,1.76288,197934888100,0.2,21.46906,264,0.8923133
15,1.548669,201457687600,0.2,21.31195,0,0.8976836
16,0.6226542,203077356700,0.2,19.33717,184,0.8611304
17,0.3972111,205582055800,0.2,18.96121,304,0.9507949
18,0.2579981,207886663500,0.2,20.51654,112,0.7782999
19,1.331493,211259365000,0.2,17.27448,280,0.7224117
20,0.2092818,213279729200,0.2,17.79537,320,0.9334935
21,1.695157,216035350200,0.2,16.24686,296,0.7773151
22,2.365438,220293223900,0.2,22.37082,32,0.8197261
23,0.7290111,222981732600,0.2,21.73248,64,0.7167924
24,0.4761267,225419530700,0.2,20.43171,176,0.7965577
25,1.592628,228942423700,0.2,17.64548,312,0.7895354
26,0.3050971,231146944900,0.2,20.61535,96,0.7184923
27,1.555179,234586222400,0.2,17.1863,200,0.8492286
28,0.4493766,236973914800,0.2,20.37329,104,0.8288633
29,1.649445,240598178600,0.2,18.45675,152,0.9926953
30,0.5102213,242184321300,0.2,21.5034,248,0.8007319
31,0.466351,244521683000,0.2,16.71867,240,0.8052634
32,1.667778,248078527200,0.2,19.09354,352,0.9859156
33,0.6298526,251100672100,0.2,21.97172,288,0.9758643
34,0.3503426,253538181200,0.2,18.92449,232,0.750017
35,0.6002228,255141342600,0.2,17.43797,88,0.7728274
36,2.110942,259499743000,0.2,19.49403,160,0.9801112
37,0.5243973,262322019300,0.2,18.82439,40,0.8633221
38,1.930803,265310575700,0.2,19.3871,344,0.844425
39,1.554056,268766970000,0.2,23.27152,208,0.8708733
40,1.940473,272691645400,0.2,16.57745,272,0.7767445
41,0.8939576,275446590800,0.2,16.9758,128,0.8802292
42,2.508789,279971130600,0.2,23.38698,328,0.9004668
43,0.6306914,282676334900,0.2,20.09703,16,0.7142245
44,0.2765706,284813598700,0.2,18.51086,8,0.7113916
