TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
281717840000	273159814769	None	Saccade	(89.59, 182.48)	(291.53, 205.41)	252.2141	0.03334045	128.5077	7.072888	180.631	
281734507000	273176481335	None	Unknown	(89.54, 183.26)	(291.31, 204.57)	NaN	NaN	NaN	NaN	NaN	
281751174000	273193147991	None	Pursuit	(89.04, 183.15)	(290.95, 204.03)	252.2641	0.0166626	6.303481	0.210116	90.44469	
281767839000	273209812597	None	Pursuit	(89.21, 183.32)	(290.86, 203.89)	252.2641	0.0333252	2.97385	0.1352579	68.22019	
281784506000	273226479191	None	Unknown	(89.55, 183.29)	(290.77, 203.58)	NaN	NaN	NaN	NaN	NaN	
281817839000	273259811432	None	Fixation	(89.11, 183.16)	(290.78, 203.45)	252.3141	0.0333252	NaN	NaN	NaN	
281834506000	273276478064	None	Fixation	(89.30, 183.39)	(290.92, 203.24)	252.3141	0.04998779	NaN	NaN	NaN	
281851172000	273293143667	None	Fixation	(89.75, 183.52)	(291.15, 203.28)	252.3141	0.06666565	NaN	NaN	NaN	
281867839000	273309810271	None	Fixation	(88.94, 183.27)	(290.86, 203.18)	252.3141	0.08332825	NaN	NaN	NaN	
281884506000	273326476916	None	Fixation	(89.33, 182.93)	(290.83, 203.10)	252.3141	0.09999084	NaN	NaN	NaN	
281901173000	273343143503	None	Fixation	(89.61, 183.98)	(290.49, 203.75)	252.3141	0.1166687	NaN	NaN	NaN	
281917840000	273359810139	None	7	(90.94, 186.57)	(289.69, 205.48)	NaN	NaN	NaN	NaN	NaN	
281934506000	273376475761	None	Blink	(89.07, 190.01)	(289.12, 208.14)	NaN	NaN	NaN	NaN	NaN	
281951173000	273393142350	None	Blink	(97.40, 201.03)	(292.12, 206.10)	NaN	NaN	NaN	NaN	NaN	
281967838000	273409806960	None	Blink	(0.00, 0.00)	(262.71, 212.57)	NaN	NaN	NaN	NaN	NaN	
281967838000	273409806967	None	Blink	(0.00, 0.00)	(262.71, 212.57)	NaN	NaN	NaN	NaN	NaN	
281984505000	273426473552	None	Blink	(120.52, 191.26)	(260.83, 210.02)	NaN	NaN	NaN	NaN	NaN	
282001171000	273443139203	None	Blink	(94.79, 200.72)	(296.89, 204.70)	NaN	NaN	NaN	NaN	NaN	
282017838000	273459805827	None	Blink	(90.22, 186.93)	(305.90, 203.97)	NaN	NaN	NaN	NaN	NaN	
282034503000	273476470410	None	Blink	(87.73, 185.00)	(296.10, 206.00)	NaN	NaN	NaN	NaN	NaN	
282051170000	273493137010	None	Blink	(88.12, 184.96)	(295.08, 205.39)	NaN	NaN	NaN	NaN	NaN	
282067837000	273509803619	None	Blink	(87.36, 184.22)	(293.90, 204.66)	NaN	NaN	NaN	NaN	NaN	
282084503000	273526469250	None	Blink	(87.62, 183.89)	(293.87, 204.62)	NaN	NaN	NaN	NaN	NaN	
282101172000	273543137885	None	Blink	(87.68, 183.52)	(293.70, 204.39)	NaN	NaN	NaN	NaN	NaN	
282117838000	273559803467	None	Blink	(88.46, 183.41)	(293.35, 204.06)	NaN	NaN	NaN	NaN	NaN	
282134505000	273576470098	None	Fixation	(87.91, 183.16)	(293.42, 203.84)	252.3141	0.3499908	NaN	NaN	NaN	
282151172000	273593136720	None	Saccade	(88.36, 183.01)	(293.40, 203.92)	252.6641	0.0166626	0.9348573	0.03116191	205.9706	
282167835000	273609799311	None	Pursuit	(88.23, 183.03)	(293.47, 203.74)	252.6641	0.0333252	2.369139	0.04845481	40.93069	
282184502000	273626465936	None	Fixation	(88.71, 183.05)	(293.34, 203.68)	252.3141	0.3999939	NaN	NaN	NaN	
282201169000	273643132562	None	Fixation	(88.42, 182.95)	(293.14, 203.53)	252.3141	0.4166565	NaN	NaN	NaN	
282217835000	273659798150	None	Fixation	(88.54, 183.12)	(293.27, 203.29)	252.3141	0.4333191	NaN	NaN	NaN	
282234504000	273676466739	None	Fixation	(87.73, 182.77)	(293.04, 203.30)	252.3141	0.4499969	NaN	NaN	NaN	
282267835000	273709796999	None	Fixation	(88.24, 182.78)	(293.33, 203.33)	252.3141	0.4833221	NaN	NaN	NaN	
282284501000	273726462958	None	Fixation	(87.91, 182.96)	(293.78, 203.13)	252.3141	0.4999847	NaN	NaN	NaN	
282301168000	273743129233	None	Fixation	(88.66, 183.18)	(293.03, 203.21)	252.3141	0.5166626	NaN	NaN	NaN	
282317834000	273759794863	None	Fixation	(88.68, 183.02)	(293.07, 203.23)	252.3141	0.5333252	NaN	NaN	NaN	
282334501000	273776461450	None	Fixation	(88.32, 183.09)	(292.94, 203.18)	252.3141	0.5499878	NaN	NaN	NaN	
282351168000	273793128078	None	Saccade	(87.18, 187.23)	(289.68, 199.43)	252.8641	0.0166626	52.78411	2.035922	167.1834	
282367834000	273809793686	None	Saccade	(84.08, 196.34)	(285.70, 193.67)	252.8641	0.03334045	118.3541	5.702425	170.2317	
282367834000	273809793668	None	Saccade	(84.08, 196.34)	(285.70, 193.67)	252.8641	0.03334045	118.3541	5.702425	170.2317	
282384501000	273826460922	None	Unknown	(84.24, 195.93)	(285.61, 193.41)	NaN	NaN	NaN	NaN	NaN	
282401166000	273843124903	None	Pursuit	(84.11, 195.96)	(285.57, 193.01)	252.9141	0.0166626	1.751184	0.0583728	63.74138	
282417833000	273859791524	None	Pursuit	(84.08, 196.16)	(285.01, 192.85)	252.9141	0.0333252	2.5003	0.11755	22.24785	
282434502000	273876460117	None	Unknown	(83.57, 195.86)	(285.66, 192.97)	NaN	NaN	NaN	NaN	NaN	
282451168000	273893126129	None	Fixation	(83.58, 195.87)	(286.05, 192.99)	252.9641	0.0166626	NaN	NaN	NaN	
282467835000	273909792584	None	Fixation	(83.06, 195.73)	(285.94, 192.86)	252.9641	0.0333252	NaN	NaN	NaN	
282484501000	273926457959	None	Fixation	(84.01, 195.76)	(286.31, 192.79)	252.9641	0.05000305	NaN	NaN	NaN	
282501166000	273943122892	None	Fixation	(83.73, 195.53)	(286.18, 193.13)	252.9641	0.06666565	NaN	NaN	NaN	
282517833000	273959789197	None	Fixation	(83.31, 195.51)	(286.44, 192.65)	252.9641	0.08332825	NaN	NaN	NaN	
282534499000	273976455185	None	Fixation	(83.64, 195.31)	(286.94, 192.52)	252.9641	0.09999084	NaN	NaN	NaN	
282551165000	273993120759	None	Fixation	(83.41, 195.10)	(286.28, 193.03)	252.9641	0.1166534	NaN	NaN	NaN	
282567834000	274009789347	None	Fixation	(83.93, 194.95)	(286.23, 192.94)	252.9641	0.1333313	NaN	NaN	NaN	
282584500000	274026455051	None	Fixation	(84.15, 195.55)	(286.42, 192.95)	252.9641	0.1499939	NaN	NaN	NaN	
282601165000	274043119576	None	Fixation	(83.72, 195.09)	(286.49, 192.78)	252.9641	0.1666565	NaN	NaN	NaN	
282617832000	274059786175	None	Fixation	(83.24, 195.32)	(286.51, 192.85)	252.9641	0.1833191	NaN	NaN	NaN	
282634497000	274076450501	None	Fixation	(83.33, 195.12)	(286.53, 192.72)	252.9641	0.1999969	NaN	NaN	NaN	
282651164000	274093117091	None	Fixation	(83.54, 195.09)	(286.48, 192.82)	252.9641	0.2166595	NaN	NaN	NaN	
282667832000	274109785149	None	Fixation	(84.33, 195.48)	(286.40, 192.88)	252.9641	0.2333221	NaN	NaN	NaN	
282684499000	274126451778	None	Fixation	(83.43, 195.11)	(286.01, 192.86)	252.9641	0.25	NaN	NaN	NaN	
282717830000	274159781766	None	Saccade	(92.62, 181.02)	(292.08, 207.93)	253.2141	0.0333252	98.8112	6.897939	185.5896	
282734497000	274176448597	None	Unknown	(92.48, 181.37)	(291.83, 207.32)	NaN	NaN	NaN	NaN	NaN	
282751164000	274193114796	None	Pursuit	(91.59, 180.71)	(291.99, 207.35)	253.2641	0.01667786	13.60302	0.453434	113.759	
282767829000	274209779379	None	Pursuit	(91.72, 180.48)	(291.90, 207.48)	253.2641	0.03334045	3.277261	0.4781677	126.8806	
282784496000	274226446003	None	Unknown	(92.57, 180.74)	(292.00, 207.53)	NaN	NaN	NaN	NaN	NaN	
282801163000	274243112618	None	Fixation	(92.32, 180.39)	(292.34, 207.23)	253.3141	0.0166626	NaN	NaN	NaN	
282817829000	274259778505	None	Fixation	(92.55, 180.57)	(292.15, 207.43)	253.3141	0.0333252	NaN	NaN	NaN	
282817829000	274259778190	None	Fixation	(92.55, 180.57)	(292.15, 207.43)	253.3141	0.0333252	NaN	NaN	NaN	
282834496000	274276445122	None	Fixation	(91.72, 180.12)	(292.36, 207.26)	253.3141	0.05000305	NaN	NaN	NaN	
282851163000	274293111430	None	Fixation	(91.94, 180.02)	(292.57, 207.16)	253.3141	0.06666565	NaN	NaN	NaN	
282867831000	274309779075	None	Fixation	(92.25, 180.00)	(292.45, 207.15)	253.3141	0.08332825	NaN	NaN	NaN	
282884498000	274326445683	None	Fixation	(92.19, 179.97)	(292.24, 207.29)	253.3141	0.1000061	NaN	NaN	NaN	
282901161000	274343108292	None	Fixation	(91.98, 179.71)	(292.22, 207.13)	253.3141	0.1166687	NaN	NaN	NaN	
282917828000	274359774889	None	Fixation	(92.10, 179.67)	(292.36, 207.07)	253.3141	0.1333313	NaN	NaN	NaN	
282934497000	274376443750	None	Fixation	(92.74, 179.89)	(292.52, 207.21)	253.3141	0.1499939	NaN	NaN	NaN	
282951163000	274393109116	None	Fixation	(92.15, 179.83)	(292.18, 207.08)	253.3141	0.1666718	NaN	NaN	NaN	
282967828000	274409773747	None	Fixation	(91.65, 179.83)	(292.23, 207.12)	253.3141	0.1833344	NaN	NaN	NaN	
282984495000	274426440348	None	Fixation	(92.27, 179.85)	(292.35, 207.12)	253.3141	0.1999969	NaN	NaN	NaN	
283001162000	274443106959	None	Fixation	(92.17, 179.75)	(292.10, 207.19)	253.3141	0.2166595	NaN	NaN	NaN	
283017829000	274459773588	None	Fixation	(92.14, 179.84)	(291.85, 207.07)	253.3141	0.2333374	NaN	NaN	NaN	
283034494000	274476438202	None	Fixation	(92.28, 179.93)	(291.89, 206.95)	253.3141	0.25	NaN	NaN	NaN	
283051160000	274493103824	None	Fixation	(92.16, 179.80)	(292.02, 207.00)	253.3141	0.2666626	NaN	NaN	NaN	
283067827000	274509770423	None	Fixation	(92.62, 179.78)	(291.86, 207.06)	253.3141	0.2833252	NaN	NaN	NaN	
283084494000	274526437023	None	Fixation	(92.33, 179.83)	(291.81, 206.84)	253.3141	0.3000031	NaN	NaN	NaN	
283101160000	274543102637	None	Fixation	(92.72, 179.85)	(291.98, 206.91)	253.3141	0.3166656	NaN	NaN	NaN	
283117827000	274559769244	None	Fixation	(92.09, 179.74)	(291.89, 206.88)	253.3141	0.3333282	NaN	NaN	NaN	
283151159000	274593100498	None	Fixation	(92.24, 179.96)	(291.77, 206.83)	253.3141	0.3666687	NaN	NaN	NaN	
283167826000	274609767098	None	Fixation	(92.61, 179.97)	(291.97, 206.89)	253.3141	0.3833313	NaN	NaN	NaN	
283184492000	274626432727	None	Fixation	(92.05, 179.62)	(291.68, 206.79)	253.3141	0.3999939	NaN	NaN	NaN	
283201159000	274643099331	None	Fixation	(91.74, 179.68)	(291.73, 207.05)	253.3141	0.4166565	NaN	NaN	NaN	
283217825000	274659764888	None	Fixation	(91.34, 179.84)	(292.00, 206.97)	253.3141	0.4333344	NaN	NaN	NaN	
283234492000	274676432058	None	Fixation	(92.47, 179.56)	(291.97, 206.99)	253.3141	0.4499969	NaN	NaN	NaN	
283234492000	274676432002	None	Fixation	(92.47, 179.56)	(291.97, 206.99)	253.3141	0.4499969	NaN	NaN	NaN	
283251159000	274693098154	None	Fixation	(92.54, 179.53)	(292.04, 207.05)	253.3141	0.4666595	NaN	NaN	NaN	
283267824000	274709762777	None	Fixation	(92.66, 179.42)	(292.00, 207.33)	253.3141	0.4833221	NaN	NaN	NaN	
283284491000	274726429403	None	Fixation	(93.02, 179.49)	(292.21, 207.23)	253.3141	0.5	NaN	NaN	NaN	
283301158000	274743096286	None	Fixation	(92.41, 179.29)	(292.00, 207.15)	253.3141	0.5166626	NaN	NaN	NaN	
283317824000	274759761611	None	Fixation	(92.54, 179.35)	(292.07, 207.34)	253.3141	0.5333252	NaN	NaN	NaN	
283334491000	274776428223	None	Fixation	(93.05, 177.76)	(293.36, 208.73)	253.3141	0.5499878	NaN	NaN	NaN	
283401157000	274843092718	None	Pursuit	(93.04, 175.55)	(295.97, 211.33)	253.8975	0.0333252	3.466661	0.01813687	311.4934	
